600760,中航沈飞,24 ,0 ,0   ,0,0,0
002242,九阳股份,59 ,0 ,0   ,0,0,0
300671,富满电子,12 ,0 ,0   ,0,0,0
600280,中央商场,63 ,0 ,2.21,0,0,0
600486,扬农化工,98 ,0 ,0   ,0,0,0
603568,伟明环保,82 ,0 ,1.68,0,0,0
600572,康恩贝  ,56 ,0 ,1.73,0,0,0
600236,桂冠电力,90 ,0 ,1.36,0,0,0
600323,瀚蓝环境,55 ,0 ,1.05,0,1,0
603499,翔港科技,0  ,0 ,0   ,0,0,0
002891,中宠股份,8  ,0 ,0   ,0,0,0
600681,百川能源,60 ,0 ,1.16,0,0,0
002659,凯文教育,45 ,0 ,0   ,0,0,0
002898,赛隆药业,6  ,4 ,1.13,0,0,0
002821,凯莱英  ,59 ,0 ,0   ,0,0,0
002727,一心堂  ,71 ,0 ,0   ,0,0,0
002050,三花智控,63 ,0 ,0   ,0,1,0
002353,杰瑞股份,50 ,1 ,3.31,0,0,0
603198,迎驾贡酒,65 ,0 ,1.14,0,0,0
002847,盐津铺子,1  ,0 ,0   ,0,0,0
300300,汉鼎宇佑,27 ,0 ,0   ,0,0,0
300482,万孚生物,62 ,0 ,2.16,0,0,0
600559,老白干酒,36 ,0 ,0   ,0,0,0
002410,广联达  ,93 ,0 ,0   ,0,0,0
603883,老百姓  ,111,0 ,0   ,0,0,0
603589,口子窖  ,98 ,0 ,2.52,0,0,0
300285,国瓷材料,56 ,0 ,0   ,0,0,0
600900,长江电力,157,13,0   ,0,1,10
600648,外高桥  ,80 ,0 ,0   ,0,0,0
002395,双象股份,58 ,0 ,0   ,0,0,0
300514,友讯达  ,5  ,0 ,0.08,0,0,0
300319,麦捷科技,55 ,0 ,1.14,0,0,0
300628,亿联网络,26 ,0 ,0   ,0,0,0
300339,润和软件,18 ,0 ,0   ,0,0,0
002653,海思科  ,72 ,1 ,1.5 ,0,0,0
002180,纳思达  ,74 ,0 ,1.37,0,0,0
300463,迈克生物,54 ,0 ,0   ,0,0,0
600351,亚宝药业,32 ,0 ,1.12,0,0,0
600080,金花股份,54 ,0 ,0   ,0,0,0
300747,锐科激光,0  ,0 ,0   ,0,0,0
603713,密尔克卫,0  ,9 ,0   ,0,0,0
603650,彤程新材,0  ,0 ,0   ,0,0,0
002932,明德生物,0  ,0 ,0   ,0,0,0
603105,芯能科技,0  ,0 ,0   ,0,0,0
601330,绿色动力,0  ,0 ,0   ,0,0,0
300750,宁德时代,0  ,0 ,0   ,0,0,0
603706,东方环宇,0  ,0 ,0   ,0,0,0
603693,江苏新能,0  ,0 ,0   ,0,0,0
601990,南京证券,0  ,0 ,0   ,0,0,0
603666,亿嘉和  ,0  ,0 ,0   ,0,0,0
601869,长飞光纤,0  ,0 ,0   ,0,0,0
601066,中信建投,0  ,0 ,0   ,0,0,0
300745,欣锐科技,0  ,0 ,0   ,0,0,0
603045,福达合金,0  ,0 ,0   ,0,0,0
300743,天地数码,0  ,0 ,0   ,0,0,0
300746,汉嘉设计,0  ,0 ,0   ,0,0,0
300742,越博动力,0  ,0 ,0   ,0,0,0
603587,地素时尚,0  ,0 ,0   ,0,0,0
603259,药明康德,0  ,0 ,0   ,0,0,0
603657,春光科技,0  ,0 ,0   ,0,0,0
603348,文灿股份,0  ,0 ,0   ,0,0,0
300454,深信服  ,0  ,0 ,0   ,0,0,0
603999,读者传媒,13 ,0 ,0   ,0,0,0
603998,方盛制药,42 ,0 ,0   ,0,0,0
603996,中新科技,8  ,0 ,0   ,0,0,0
603993,洛阳钼业,71 ,0 ,0   ,0,0,0
603991,至正股份,41 ,0 ,0   ,0,0,0
603990,麦迪科技,47 ,0 ,0   ,0,0,0
603989,艾华集团,73 ,0 ,0   ,0,0,0
603988,中电电机,27 ,16,0   ,0,0,0
603987,康德莱  ,33 ,0 ,0   ,0,0,0
603986,兆易创新,39 ,0 ,0   ,0,0,0
603985,恒润股份,27 ,0 ,0   ,0,0,0
603980,吉华集团,23 ,0 ,0   ,0,0,0
603979,金诚信  ,58 ,0 ,0   ,0,0,0
603978,深圳新星,18 ,0 ,0   ,0,0,0
603977,国泰集团,49 ,0 ,0   ,0,0,0
603976,正川股份,8  ,0 ,0   ,0,0,0
603970,中农立华,5  ,0 ,0   ,0,0,0
603969,银龙股份,46 ,1 ,0   ,0,0,0
603968,醋化股份,59 ,0 ,0   ,0,0,0
603966,法兰泰克,13 ,0 ,0   ,0,0,0
603963,大理药业,4  ,0 ,0   ,0,0,0
603959,百利科技,77 ,0 ,0   ,0,0,0
603958,哈森股份,9  ,0 ,0   ,0,0,0
603955,大千生态,32 ,0 ,0   ,0,0,0
603938,三孚股份,6  ,8 ,0   ,0,0,0
603937,丽岛新材,3  ,0 ,0   ,0,0,0
603936,博敏电子,3  ,0 ,0.88,0,0,0
603933,睿能科技,4  ,0 ,0   ,0,0,0
603929,亚翔集成,6  ,0 ,0   ,0,0,0
603928,兴业股份,3  ,0 ,0   ,0,0,0
603926,铁流股份,19 ,0 ,0   ,0,0,0
603922,金鸿顺  ,1  ,0 ,0   ,0,0,0
603920,世运电路,6  ,0 ,0   ,0,0,0
603919,金徽酒  ,11 ,0 ,0   ,0,0,0
603918,金桥信息,23 ,0 ,0   ,0,0,0
603917,合力科技,2  ,0 ,0   ,0,0,0
603916,苏博特  ,1  ,0 ,0   ,0,0,0
603912,佳力图  ,3  ,0 ,0   ,0,0,0
603909,合诚股份,40 ,0 ,0.48,0,0,0
603908,牧高笛  ,5  ,0 ,0   ,0,0,0
603906,龙蟠科技,14 ,0 ,0   ,0,0,0
603903,中持股份,17 ,0 ,0   ,0,0,0
603901,永创智能,5  ,0 ,0   ,0,0,0
603900,莱绅通灵,11 ,0 ,0   ,0,0,0
603899,晨光文具,143,0 ,0   ,0,0,19
603898,好莱客  ,36 ,0 ,0   ,0,0,0
603897,长城科技,0  ,0 ,0   ,0,0,0
603896,寿仙谷  ,6  ,0 ,0   ,0,0,0
603895,天永智能,4  ,0 ,0   ,0,0,0
603890,春秋电子,2  ,0 ,0   ,0,0,0
603889,新澳股份,72 ,0 ,0   ,0,0,0
603888,新华网  ,32 ,0 ,0   ,0,0,0
603887,城地股份,38 ,0 ,0.04,0,0,0
603886,元祖股份,29 ,0 ,3.42,0,0,0
603885,吉祥航空,85 ,0 ,0   ,0,0,0
603882,金域医学,8  ,0 ,0   ,0,0,0
603881,数据港  ,17 ,0 ,0   ,0,0,0
603879,永悦科技,4  ,0 ,0   ,0,0,0
603878,武进不锈,8  ,0 ,0   ,0,0,0
603877,太平鸟  ,79 ,0 ,0   ,0,0,0
603876,鼎胜新材,0  ,0 ,0   ,0,0,0
603871,嘉友国际,6  ,0 ,0   ,0,0,0
603869,新智认知,70 ,0 ,0   ,0,0,0
603868,飞科电器,14 ,0 ,0   ,0,1,0
603866,桃李面包,73 ,0 ,0   ,0,1,0
603861,白云电器,29 ,0 ,0   ,0,0,0
603860,中公高科,9  ,0 ,0   ,0,0,0
603859,能科股份,10 ,0 ,0   ,0,0,0
603858,步长制药,20 ,0 ,0   ,0,0,0
603855,华荣股份,35 ,0 ,0   ,0,0,0
603848,好太太  ,5  ,0 ,0   ,0,0,0
603843,正平股份,28 ,10,0   ,0,0,0
603839,安正时尚,27 ,0 ,0   ,0,0,0
603833,欧派家居,91 ,0 ,0   ,0,1,0
603829,洛凯股份,2  ,0 ,0   ,0,0,0
603828,柯利达  ,67 ,1 ,0   ,0,0,0
603826,坤彩科技,10 ,19,1.07,0,0,0
603823,百合花  ,10 ,0 ,0   ,0,0,0
603822,嘉澳环保,15 ,0 ,0   ,0,0,0
603819,神力股份,7  ,0 ,0   ,0,0,0
603818,曲美家居,66 ,0 ,0   ,0,0,0
603817,海峡环保,17 ,0 ,0   ,0,0,0
603813,原尚股份,3  ,0 ,0   ,0,0,0
603811,诚意药业,18 ,0 ,1.31,0,0,0
603809,豪能股份,2  ,0 ,0   ,0,0,0
603808,歌力思  ,63 ,0 ,0   ,0,0,0
603806,福斯特  ,97 ,0 ,0   ,0,0,0
603803,瑞斯康达,10 ,0 ,0   ,0,0,0
603801,志邦股份,64 ,0 ,0   ,0,0,0
603800,道森股份,8  ,0 ,0   ,0,0,0
603799,华友钴业,38 ,0 ,0   ,0,0,0
603798,康普顿  ,7  ,0 ,0   ,0,0,0
603797,联泰环保,1  ,0 ,0   ,0,0,0
603789,星光农机,49 ,22,0   ,0,0,0
603788,宁波高发,77 ,0 ,0   ,0,0,0
603787,新日股份,13 ,0 ,0   ,0,0,0
603779,威龙股份,7  ,0 ,0   ,0,0,0
603778,乾景园林,11 ,0 ,0   ,0,0,0
603777,来伊份  ,4  ,0 ,0   ,0,0,0
603776,永安行  ,8  ,0 ,0   ,0,0,0
603773,沃格光电,0  ,0 ,0   ,0,0,0
603768,常青股份,14 ,0 ,0   ,0,0,0
603767,中马传动,5  ,0 ,0   ,0,0,0
603766,隆鑫通用,63 ,0 ,0   ,0,0,0
603758,秦安股份,18 ,0 ,0   ,0,0,0
603757,大元泵业,9  ,0 ,0   ,0,0,0
603738,泰晶科技,15 ,0 ,0   ,0,0,0
603737,三棵树  ,53 ,0 ,0   ,0,0,0
603733,仙鹤股份,0  ,3 ,0   ,0,0,0
603730,岱美股份,29 ,0 ,0   ,0,0,0
603729,龙韵股份,33 ,0 ,0   ,0,0,0
603728,鸣志电器,53 ,0 ,0   ,0,0,0
603727,博迈科  ,7  ,0 ,0   ,0,0,0
603726,朗迪集团,10 ,3 ,0.82,0,0,0
603725,天安新材,2  ,0 ,0   ,0,0,0
603721,中广天择,7  ,0 ,0   ,0,0,0
